title,description,task,keywords,address_name,latitude,longitude
이앤에스(주),"담당업무 : 서비스,건설·건축","서비스,건설·건축","서비스,건설·건축",전북특별자치도 군산시 산북동 1251-2,35.9778156128607,126.669511023996
한국메티슨특수가스(주),"담당업무 : [2024년 충남 미래로 일자리 박람회] *모집직종 : 분석업무 *자격조건: 고졸~초대졸 *급여조건: 연봉 3,200만원 *우대사항: · 동종업무 경험자 · 관련 자격증 소지자 · 화학, 공학 전공자 · 지게차 면허 보유자 * 직무...",[2024년 충남 미래로 일자리 박람회],"[2024년, 미래로, 일자리, 박람회], *모집직종, 분석업무, *자격조건:, 고졸~초대졸, *급여조건:, 3,200만원, *우대사항:, 동종업무, 경험자, 자격증, 소지자, 화학,, 전공자, 지게차, 보유자, 직무...",충남 아산시 음봉면 삼거리 91-1,36.8569645470731,127.020175351044
㈜케이티아이에스,"담당업무 : 인바운드상담원,아웃바운드상담원","인바운드상담원,아웃바운드상담원","인바운드상담원,아웃바운드상담원",서울 영등포구 여의도동 28-2,37.5216781489876,126.919054190632
서울특별시여성능력개발원,담당업무 : 기획·전략,기획·전략,"기획·전략",서울 동작구 대방동 340-3,37.512460034963034,126.92745226530329
브라운성형외과,"담당업무 : 인바운드상담원,아웃바운드상담원,고객센터관리자,뷰티·미용사,간호사,간호조무사,병원코디네이터,의료·약무보조","인바운드상담원,아웃바운드상담원,고객센터관리자,뷰티·미용사,간호사,간호조무사,병원코디네이터,의료·약무보조","인바운드상담원,아웃바운드상담원,고객센터관리자,뷰티·미용사,간호사,간호조무사,병원코디네이터,의료·약무보조",서울 서초구 반포동 748-12,37.50475017656725,127.02389735073898
(주)포인트모바일,담당업무 : 회계·세무·재무,회계·세무·재무,"회계·세무·재무",서울 서대문구 북아현동 3-130,37.5622497948391,126.955764435998
빌딩진영쌤 부동산중개㈜,"담당업무 : 공인중개사,분양매니저,서비스영업","공인중개사,분양매니저,서비스영업","공인중개사,분양매니저,서비스영업",서울 강남구 신사동 507-9,37.519478741614094,127.01985012417445
한국산업안전(주),담당업무 : 건설·건축,건설·건축,"건설·건축",대구 중구 인교동 112-1,35.87377250325619,128.58423151162157
(주)함파트너스,"담당업무 : 미디어·문화·스포츠,마케팅·홍보·조사,기획·전략","미디어·문화·스포츠,마케팅·홍보·조사,기획·전략","미디어·문화·스포츠,마케팅·홍보·조사,기획·전략",서울 마포구 도화동 572,37.543239954384994,126.94979543415013
성심요양복지센터,"담당업무 : [재가요양보호사 모집] - 근무지: 만수주공 7단지 - ★근무시간: 11:30~17:30 - 근무요일: 주5~6일 - 대상자: 4등급 여자, 3등급 남자 어르신(한집에서 두분 케어) - 시급(수당포함): 12,800원 - 근무내용 ...","[재가요양보호사 모집] - 근무지: 만수주공 7단지 - ★근무시간: 11:30~17:30 - 근무요일: 주5~6일 - 대상자: 4등급 여자, 3등급 남자 어르신(한집에서 두분 케어) - 시급(수당포함): 12,800원 - 근무내용 ...","[재가요양보호사, 모집], 근무지:, 만수주공, 7단지, ★근무시간:, 11:30~17:30, 근무요일:, 주5~6일, 대상자:, 4등급, 여자,, 3등급, 어르신(한집에서, 케어), 시급(수당포함):, 12,800원, 근무내용, ...",인천 남동구 만수동 1005,37.448414608913,126.739096392101
계룡건설산업(주),담당업무 : 건설·건축,건설·건축,"건설·건축",대전 대덕구 중리동 505-3,36.3620118973069,127.435951768842
㈜선정인터내셔날,"담당업무 : 사무담당자,총무,사무보조","사무담당자,총무,사무보조","사무담당자,총무,사무보조",서울 강남구 신사동 566-29,37.5229091948088,127.02721202396222
아이넥스시스템,담당업무 : 고객상담·TM,고객상담·TM,"고객상담·TM",대구 동구 신천동 296-3,35.8713214016688,128.62670099029
㈜동양화공기계,"담당업무 : 구매관리자,생산직종사자,생산·공정관리자,품질관리자,물류관리자,자재관리자,유통관리자,인바운드상담원,경영·비즈니스 기획,영업지원,영업관리,공정엔지니어,포장·가공담당자","구매관리자,생산직종사자,생산·공정관리자,품질관리자,물류관리자,자재관리자,유통관리자,인바운드상담원,경영·비즈니스 기획,영업지원,영업관리,공정엔지니어,포장·가공담당자","구매관리자,생산직종사자,생산·공정관리자,품질관리자,물류관리자,자재관리자,유통관리자,인바운드상담원,경영·비즈니스, 기획,영업지원,영업관리,공정엔지니어,포장·가공담당자",경기 파주시 문산읍 선유리 1375-4,37.8594690567572,126.816599673746
(의)따뜻한의료재단,담당업무 : 의료,의료,담당업무,주소 없음,,
㈜폼포코,"담당업무 : 퍼포먼스마케터,브랜드마케터,AE(광고기획자),온라인마케터,콘텐츠마케터,채널관리자,홍보","퍼포먼스마케터,브랜드마케터,AE(광고기획자),온라인마케터,콘텐츠마케터,채널관리자,홍보","퍼포먼스마케터,브랜드마케터,AE(광고기획자),온라인마케터,콘텐츠마케터,채널관리자,홍보",경기 용인시 수지구 상현동 1220,37.3003360007905,127.071797587932
리더스원코리아㈜,"담당업무 : 제품영업,바이오·제약연구원,IT·기술영업","제품영업,바이오·제약연구원,IT·기술영업","제품영업,바이오·제약연구원,IT·기술영업",주소 없음,,
만수재가복지센터,"담당업무 : - 직무내용 : 4등급 할머니, 일상가사 및 정서지원 - 근무지 : 북구 으뜸 아파트 - 근무시간: 08:00~11:00(협의 가능)/주 3일(월, 수, 금) - 임금 : 시급 9,860원(연차,주휴수당 별도) - 요양보호사 자격증...","- 직무내용 : 4등급 할머니, 일상가사 및 정서지원 - 근무지 : 북구 으뜸 아파트 - 근무시간: 08:00~11:00(협의 가능)/주 3일(월, 수, 금) - 임금 : 시급 9,860원(연차,주휴수당 별도) - 요양보호사 자격증...","직무내용, 4등급, 할머니,, 일상가사, 정서지원, 근무지, 아파트, 근무시간:, 08:00~11:00(협의, 가능)/주, 3일(월,, 9,860원(연차,주휴수당, 별도), 요양보호사, 자격증...",인천 남동구 만수동 18,37.4590601141718,126.736283453159
대화정밀공업㈜,담당업무 : 해외영업,해외영업,"해외영업",경기 성남시 중원구 상대원동 513-15,37.431289230893846,127.1691809098248
한국건설기계산업협회,담당업무 : R&D·연구원,R&D·연구원,"R&D·연구원",경기 성남시 분당구 운중동 965,37.39198468883705,127.07814897223693
㈜엠제이플렉스,"담당업무 : PD·감독,영상편집자,크리에이터","PD·감독,영상편집자,크리에이터","PD·감독,영상편집자,크리에이터",서울 구로구 구로동 235-3,37.48100352909589,126.8944236673941
㈜넥스젠파이낸스대부,"담당업무 : 경영·비즈니스 기획,경영지원,사무담당자,사무보조,법무담당자,인사담당자,HRD·HRM,영업지원,금융사무,심사,변호사,법무사,재무담당자,총무,서비스영업,영업관리,감사,회계담당자,회계사,인바운드상담원,고객센터관리자","경영·비즈니스 기획,경영지원,사무담당자,사무보조,법무담당자,인사담당자,HRD·HRM,영업지원,금융사무,심사,변호사,법무사,재무담당자,총무,서비스영업,영업관리,감사,회계담당자,회계사,인바운드상담원,고객센터관리자","경영·비즈니스, 기획,경영지원,사무담당자,사무보조,법무담당자,인사담당자,HRD·HRM,영업지원,금융사무,심사,변호사,법무사,재무담당자,총무,서비스영업,영업관리,감사,회계담당자,회계사,인바운드상담원,고객센터관리자",서울 구로구 구로동 222-12,37.482103522848305,126.89528139539074
㈜엘엔제이,"담당업무 : 생산직종사자,생산·공정관리자,포장·가공담당자","생산직종사자,생산·공정관리자,포장·가공담당자","생산직종사자,생산·공정관리자,포장·가공담당자",인천 연수구 선학동 370-2,37.4240976170776,126.693832626701
주식회사 해피라이프,담당업무 : 야간 근무 저녁 오후 18:00~오전 09:00 퇴근 월 17일 근무 입소 어르신의 일상생활 지원 기능회복훈련 지원 말벗 및 프로그램 이동지원 등 급여내용 케어포 기록 등의 업무,야간 근무 저녁 오후 18:00~오전 09:00 퇴근 월 17일 근무 입소 어르신의 일상생활 지원 기능회복훈련 지원 말벗 및 프로그램 이동지원 등 급여내용 케어포 기록 등의 업무,"18:00~오전, 09:00, 17일, 어르신의, 일상생활, 기능회복훈련, 프로그램, 이동지원, 급여내용, 케어포",경기 남양주시 오남읍 양지리 9-34,37.70958914659056,127.20502225076596
㈜키스템프,담당업무 : 수행·운전기사,수행·운전기사,"수행·운전기사",서울 중구 을지로2가 204,37.56696842039865,126.98486073226044
(주)세원상사,"담당업무 : 제품 가공 및 포장, 품질 체크. 계속 잔업 있습니다. 수습기간 3개월 적용","제품 가공 및 포장, 품질 체크. 계속 잔업 있습니다. 수습기간 3개월 적용","포장,, 체크., 있습니다., 수습기간, 3개월",강원특별자치도 철원군 김화읍 청양리 2879,38.246436064243,127.406882057225
새한의료재단목포성심요양병원,담당업무 : 요양병원 인공신장실(투석) 업무. 임금협의 가능.,요양병원 인공신장실(투석) 업무. 임금협의 가능.,"요양병원, 인공신장실(투석), 업무., 임금협의, 가능.",주소 없음,,
㈜뷰티피플인터내셔널,"담당업무 : 경영·비즈니스 기획,브랜드마케터,온라인마케터,MD,제품디자이너,웹디자이너,인바운드상담원,광고디자이너,시각디자이너,퍼포먼스마케터,콘텐츠마케터,채널관리자,UI·UX디자이너,마케팅기획","경영·비즈니스 기획,브랜드마케터,온라인마케터,MD,제품디자이너,웹디자이너,인바운드상담원,광고디자이너,시각디자이너,퍼포먼스마케터,콘텐츠마케터,채널관리자,UI·UX디자이너,마케팅기획","경영·비즈니스, 기획,브랜드마케터,온라인마케터,MD,제품디자이너,웹디자이너,인바운드상담원,광고디자이너,시각디자이너,퍼포먼스마케터,콘텐츠마케터,채널관리자,UI·UX디자이너,마케팅기획",서울 강서구 마곡동 798-2,37.55932526485049,126.82552524174069
고문당인쇄(주) 고문당피피에스(고문당PPS),담당업무 : 당사는 패키지인쇄박스를 제작하는 업체로 패키지 제작관련 생산제조공정 전반적인 제조 단순종사원을채용하고 있습니다. 담당업무는 인쇄보조 및 패키지인쇄박스 후가공 제조 단순보조업무입니다. 해당 업무에 관심있으신분께서는 많은지원부탁드립니다...,당사는 패키지인쇄박스를 제작하는 업체로 패키지 제작관련 생산제조공정 전반적인 제조 단순종사원을채용하고 있습니다. 담당업무는 인쇄보조 및 패키지인쇄박스 후가공 제조 단순보조업무입니다. 해당 업무에 관심있으신분께서는 많은지원부탁드립니다...,"당사는, 패키지인쇄박스를, 제작하는, 업체로, 패키지, 제작관련, 생산제조공정, 전반적인, 단순종사원을채용하고, 있습니다., 담당업무는, 인쇄보조, 패키지인쇄박스, 후가공, 단순보조업무입니다., 업무에, 관심있으신분께서는, 많은지원부탁드립니다...",주소 없음,,
힐링재가복지센터,"담당업무 : 42년생 4등급여자 어르신 요양보호사 하실분을 모집합니다 -직무내용: 어르신 식사(요리)해드리기, 청소 및 정리정돈, 전반적인 어르신 케어 등 -주5회 월~금 09:00~12:00 -시급 12,400원(기본급 9860+제세수당 포함...","42년생 4등급여자 어르신 요양보호사 하실분을 모집합니다 -직무내용: 어르신 식사(요리)해드리기, 청소 및 정리정돈, 전반적인 어르신 케어 등 -주5회 월~금 09:00~12:00 -시급 12,400원(기본급 9860+제세수당 포함...","42년생, 4등급여자, 어르신, 요양보호사, 하실분을, 모집합니다, -직무내용:, 어르신, 식사(요리)해드리기,, 정리정돈,, 전반적인, 어르신, -주5회, 월~금, 09:00~12:00, -시급, 12,400원(기본급, 9860+제세수당, 포함...",부산 해운대구 반여동 1632,35.2034860867115,129.123258658263
(주)신성하이텍,담당업무 : 영업부지원 및 전반적인 일반사무업무 매입매출 전표입력 전산회계 자격증 있으면 좋으나 없어도 상관 없습니다. 경력 없으셔도 열심히 하시는분 환영합니다. 잘 가르쳐 드리겠습니다.,영업부지원 및 전반적인 일반사무업무 매입매출 전표입력 전산회계 자격증 있으면 좋으나 없어도 상관 없습니다. 경력 없으셔도 열심히 하시는분 환영합니다. 잘 가르쳐 드리겠습니다.,"영업부지원, 전반적인, 일반사무업무, 매입매출, 전표입력, 전산회계, 자격증, 있으면, 좋으나, 없어도, 없습니다., 없으셔도, 열심히, 하시는분, 환영합니다., 가르쳐, 드리겠습니다.",대구 달성군 구지면 예현리 764-3,35.6343080602438,128.427462572306
다솔재가복지센터,담당업무 : 70대 여자어르신(4등급) 일상생활도움 시급9860+제세수당 12500,70대 여자어르신(4등급) 일상생활도움 시급9860+제세수당 12500,"70대, 여자어르신(4등급), 일상생활도움, 시급9860+제세수당, 12500",부산 해운대구 재송동 1123-13,35.1875657094035,129.129304150287
가정재가장기요양센터,"담당업무 : ▶ 근무시간 : 09:00~12:00 주5일 ▶ 할머님 74세 일상생활가능 ▶ 시급 : 12,500(9,860 + 각종수당) ▶ 직무 : 식사준비 및 가사일도움 , 청소","▶ 근무시간 : 09:00~12:00 주5일 ▶ 할머님 74세 일상생활가능 ▶ 시급 : 12,500(9,860 + 각종수당) ▶ 직무 : 식사준비 및 가사일도움 , 청소","근무시간, 09:00~12:00, 주5일, 할머님, 74세, 일상생활가능, 12,500(9,860, 각종수당), 식사준비, 가사일도움",경기 안양시 동안구 호계동 985-8,37.3750204571937,126.957723952986
대성,담당업무 : 발주서를 토대로 제품 생산 및 출하 계획을 세우고 생산에 반영하도록 관리하는 업무,발주서를 토대로 제품 생산 및 출하 계획을 세우고 생산에 반영하도록 관리하는 업무,"발주서를, 토대로, 계획을, 세우고, 생산에, 반영하도록, 관리하는",서울 종로구 행촌동 209-35,37.572704956161914,126.96088845235445
제부도영어조합법인,담당업무 : 김양식 단순노무,김양식 단순노무,"김양식, 단순노무",주소 없음,,
월드산업,담당업무 : ○ 자동차 부품 단순 생산직 2명 채용 * 자동차 부품(금형) 연마 및 단순노무직/임가공 및 사상 * 소음은 있으나 업무강도 높지않아 누구나 가능한 업무 * 평상시 생산 업무를 하고 납품이 있을 시 거래처 제품 납품하는 업무 * 평...,○ 자동차 부품 단순 생산직 2명 채용,"자동차, 생산직, 자동차, 부품(금형), 단순노무직/임가공, 소음은, 있으나, 업무강도, 높지않아, 누구나, 가능한, 평상시, 업무를, 납품이, 거래처, 납품하는, 평...",경기 김포시 고촌읍 태리 1069-9,37.581048771560006,126.75399030134359
주식회사이선테크,"담당업무 : 담당업무 ㆍ인사관리 ㆍ행정업무 ㆍ급여관리 ㆍ문서관리 ㆍ계약서관리 자격요건 ㆍ학력 : 고졸이상 ㆍ경력 : 경력년↑(우대) 우대사항 ㆍ 꼼꼼하고 책임감 있고, 성실하신 분 ㆍ 친화력 좋고, 타인과의 커뮤니케이션(소통) 에 능하신 분 ㆍ...","담당업무 ㆍ인사관리 ㆍ행정업무 ㆍ급여관리 ㆍ문서관리 ㆍ계약서관리 자격요건 ㆍ학력 : 고졸이상 ㆍ경력 : 경력년↑(우대) 우대사항 ㆍ 꼼꼼하고 책임감 있고, 성실하신 분 ㆍ 친화력 좋고, 타인과의 커뮤니케이션(소통) 에 능하신 분 ㆍ..."," ㆍ인사관리, ㆍ행정업무, ㆍ급여관리, ㆍ문서관리, ㆍ계약서관리, 자격요건, ㆍ학력, 고졸이상, ㆍ경력, 경력년↑(우대), 우대사항, 꼼꼼하고, 책임감, 있고,, 성실하신, 친화력, 좋고,, 타인과의, 커뮤니케이션(소통), 능하신, ㆍ...",경기 광명시 소하동 1345,37.44465091139582,126.89497312607016
정원재활요양원,담당업무 : 어르신 신체활동 및 일상생활활동 서비스 제공  주주야야비비 요양보호사 1명,어르신 신체활동 및 일상생활활동 서비스 제공  주주야야비비 요양보호사 1명,"어르신, 신체활동, 일상생활활동, 서비스, 주주야야비비, 요양보호사",경기 안산시 상록구 이동 717-3,37.3069338108705,126.849858948041
새한의료재단목포성심요양병원,담당업무 : 요양병원 인공신장실(투석) 업무. 임금협의 가능.,요양병원 인공신장실(투석) 업무. 임금협의 가능.,"요양병원, 인공신장실(투석), 업무., 임금협의, 가능.",주소 없음,,
㈜뷰티피플인터내셔널,"담당업무 : 경영·비즈니스 기획,브랜드마케터,온라인마케터,MD,제품디자이너,웹디자이너,인바운드상담원,광고디자이너,시각디자이너,퍼포먼스마케터,콘텐츠마케터,채널관리자,UI·UX디자이너,마케팅기획","경영·비즈니스 기획,브랜드마케터,온라인마케터,MD,제품디자이너,웹디자이너,인바운드상담원,광고디자이너,시각디자이너,퍼포먼스마케터,콘텐츠마케터,채널관리자,UI·UX디자이너,마케팅기획","경영·비즈니스, 기획,브랜드마케터,온라인마케터,MD,제품디자이너,웹디자이너,인바운드상담원,광고디자이너,시각디자이너,퍼포먼스마케터,콘텐츠마케터,채널관리자,UI·UX디자이너,마케팅기획",서울 강서구 마곡동 798-2,37.55932526485049,126.82552524174069
고문당인쇄(주) 고문당피피에스(고문당PPS),담당업무 : 당사는 패키지인쇄박스를 제작하는 업체로 패키지 제작관련 생산제조공정 전반적인 제조 단순종사원을채용하고 있습니다. 담당업무는 인쇄보조 및 패키지인쇄박스 후가공 제조 단순보조업무입니다. 해당 업무에 관심있으신분께서는 많은지원부탁드립니다...,당사는 패키지인쇄박스를 제작하는 업체로 패키지 제작관련 생산제조공정 전반적인 제조 단순종사원을채용하고 있습니다. 담당업무는 인쇄보조 및 패키지인쇄박스 후가공 제조 단순보조업무입니다. 해당 업무에 관심있으신분께서는 많은지원부탁드립니다...,"당사는, 패키지인쇄박스를, 제작하는, 업체로, 패키지, 제작관련, 생산제조공정, 전반적인, 단순종사원을채용하고, 있습니다., 담당업무는, 인쇄보조, 패키지인쇄박스, 후가공, 단순보조업무입니다., 업무에, 관심있으신분께서는, 많은지원부탁드립니다...",주소 없음,,
힐링재가복지센터,"담당업무 : 42년생 4등급여자 어르신 요양보호사 하실분을 모집합니다 -직무내용: 어르신 식사(요리)해드리기, 청소 및 정리정돈, 전반적인 어르신 케어 등 -주5회 월~금 09:00~12:00 -시급 12,400원(기본급 9860+제세수당 포함...","42년생 4등급여자 어르신 요양보호사 하실분을 모집합니다 -직무내용: 어르신 식사(요리)해드리기, 청소 및 정리정돈, 전반적인 어르신 케어 등 -주5회 월~금 09:00~12:00 -시급 12,400원(기본급 9860+제세수당 포함...","42년생, 4등급여자, 어르신, 요양보호사, 하실분을, 모집합니다, -직무내용:, 어르신, 식사(요리)해드리기,, 정리정돈,, 전반적인, 어르신, -주5회, 월~금, 09:00~12:00, -시급, 12,400원(기본급, 9860+제세수당, 포함...",부산 해운대구 반여동 1632,35.2034860867115,129.123258658263
(주)신성하이텍,담당업무 : 영업부지원 및 전반적인 일반사무업무 매입매출 전표입력 전산회계 자격증 있으면 좋으나 없어도 상관 없습니다. 경력 없으셔도 열심히 하시는분 환영합니다. 잘 가르쳐 드리겠습니다.,영업부지원 및 전반적인 일반사무업무 매입매출 전표입력 전산회계 자격증 있으면 좋으나 없어도 상관 없습니다. 경력 없으셔도 열심히 하시는분 환영합니다. 잘 가르쳐 드리겠습니다.,"영업부지원, 전반적인, 일반사무업무, 매입매출, 전표입력, 전산회계, 자격증, 있으면, 좋으나, 없어도, 없습니다., 없으셔도, 열심히, 하시는분, 환영합니다., 가르쳐, 드리겠습니다.",대구 달성군 구지면 예현리 764-3,35.6343080602438,128.427462572306
다솔재가복지센터,담당업무 : 70대 여자어르신(4등급) 일상생활도움 시급9860+제세수당 12500,70대 여자어르신(4등급) 일상생활도움 시급9860+제세수당 12500,"70대, 여자어르신(4등급), 일상생활도움, 시급9860+제세수당, 12500",부산 해운대구 재송동 1123-13,35.1875657094035,129.129304150287
가정재가장기요양센터,"담당업무 : ▶ 근무시간 : 09:00~12:00 주5일 ▶ 할머님 74세 일상생활가능 ▶ 시급 : 12,500(9,860 + 각종수당) ▶ 직무 : 식사준비 및 가사일도움 , 청소","▶ 근무시간 : 09:00~12:00 주5일 ▶ 할머님 74세 일상생활가능 ▶ 시급 : 12,500(9,860 + 각종수당) ▶ 직무 : 식사준비 및 가사일도움 , 청소","근무시간, 09:00~12:00, 주5일, 할머님, 74세, 일상생활가능, 12,500(9,860, 각종수당), 식사준비, 가사일도움",경기 안양시 동안구 호계동 985-8,37.3750204571937,126.957723952986
대성,담당업무 : 발주서를 토대로 제품 생산 및 출하 계획을 세우고 생산에 반영하도록 관리하는 업무,발주서를 토대로 제품 생산 및 출하 계획을 세우고 생산에 반영하도록 관리하는 업무,"발주서를, 토대로, 계획을, 세우고, 생산에, 반영하도록, 관리하는",서울 종로구 행촌동 209-35,37.572704956161914,126.96088845235445
제부도영어조합법인,담당업무 : 김양식 단순노무,김양식 단순노무,"김양식, 단순노무",주소 없음,,
월드산업,담당업무 : ○ 자동차 부품 단순 생산직 2명 채용 * 자동차 부품(금형) 연마 및 단순노무직/임가공 및 사상 * 소음은 있으나 업무강도 높지않아 누구나 가능한 업무 * 평상시 생산 업무를 하고 납품이 있을 시 거래처 제품 납품하는 업무 * 평...,○ 자동차 부품 단순 생산직 2명 채용,"자동차, 생산직, 자동차, 부품(금형), 단순노무직/임가공, 소음은, 있으나, 업무강도, 높지않아, 누구나, 가능한, 평상시, 업무를, 납품이, 거래처, 납품하는, 평...",경기 김포시 고촌읍 태리 1069-9,37.581048771560006,126.75399030134359
주식회사이선테크,"담당업무 : 담당업무 ㆍ인사관리 ㆍ행정업무 ㆍ급여관리 ㆍ문서관리 ㆍ계약서관리 자격요건 ㆍ학력 : 고졸이상 ㆍ경력 : 경력년↑(우대) 우대사항 ㆍ 꼼꼼하고 책임감 있고, 성실하신 분 ㆍ 친화력 좋고, 타인과의 커뮤니케이션(소통) 에 능하신 분 ㆍ...","담당업무 ㆍ인사관리 ㆍ행정업무 ㆍ급여관리 ㆍ문서관리 ㆍ계약서관리 자격요건 ㆍ학력 : 고졸이상 ㆍ경력 : 경력년↑(우대) 우대사항 ㆍ 꼼꼼하고 책임감 있고, 성실하신 분 ㆍ 친화력 좋고, 타인과의 커뮤니케이션(소통) 에 능하신 분 ㆍ..."," ㆍ인사관리, ㆍ행정업무, ㆍ급여관리, ㆍ문서관리, ㆍ계약서관리, 자격요건, ㆍ학력, 고졸이상, ㆍ경력, 경력년↑(우대), 우대사항, 꼼꼼하고, 책임감, 있고,, 성실하신, 친화력, 좋고,, 타인과의, 커뮤니케이션(소통), 능하신, ㆍ...",경기 광명시 소하동 1345,37.44465091139582,126.89497312607016
정원재활요양원,담당업무 : 어르신 신체활동 및 일상생활활동 서비스 제공  주주야야비비 요양보호사 1명,어르신 신체활동 및 일상생활활동 서비스 제공  주주야야비비 요양보호사 1명,"어르신, 신체활동, 일상생활활동, 서비스, 주주야야비비, 요양보호사",경기 안산시 상록구 이동 717-3,37.3069338108705,126.849858948041
연세케어센터,"담당업무 : 홈페이지 : https://blog.naver.com/ycc0701 [요양지원 > 일상생활수행지원] 보행 돕기,침상 만들기,대·소변 돕기,식사 지원하기,옷 갈아입히기,의사소통 돕기 [요양지원 > 신체청결지원] 목욕 돕기,신체부분 청...","홈페이지 : https://blog.naver.com/ycc0701 [요양지원 > 일상생활수행지원] 보행 돕기,침상 만들기,대·소변 돕기,식사 지원하기,옷 갈아입히기,의사소통 돕기 [요양지원 > 신체청결지원] 목욕 돕기,신체부분 청...","홈페이지, https://blog.naver.com/ycc0701, [요양지원, 일상생활수행지원], 돕기,침상, 만들기,대·소변, 돕기,식사, 지원하기,옷, 갈아입히기,의사소통, [요양지원, 신체청결지원], 돕기,신체부분, 청...",경기 고양시 일산동구 문봉동 21-28,37.700472349462,126.832743557977
"(주)맥서브(Maxerve Co.,Ltd.)","담당업무 : 냉동물류센터 내 시설물 유지관리,, 시설민원처리. 소방&시설행정 업무, 법정검사, 유지보수관리, 위험물 안전관리자 선임","냉동물류센터 내 시설물 유지관리,, 시설민원처리. 소방&시설행정 업무, 법정검사, 유지보수관리, 위험물 안전관리자 선임","냉동물류센터, 시설물, 유지관리,,, 시설민원처리., 소방&시설행정, 업무,, 법정검사,, 유지보수관리,, 위험물, 안전관리자",주소 없음,,
아태산업개발주식회사,"담당업무 : 분류도우미 채용합니다 군포시 한국복합물류 B동에서 근무 근무일 : 화수목금 근무시간 : 07시 시작 ~ 최대 13시 30분 마감 일급, 주급 가능","분류도우미 채용합니다 군포시 한국복합물류 B동에서 근무 근무일 : 화수목금 근무시간 : 07시 시작 ~ 최대 13시 30분 마감 일급, 주급 가능","분류도우미, 채용합니다, 군포시, 한국복합물류, B동에서, 근무일, 화수목금, 근무시간, 07시, 13시, 30분, 일급,",경기 평택시 서탄면 수월암리 252,37.1335176660846,127.029283403091
한솔약국,"담당업무 : 약국업무보조 창고 재고 상품관리,처방입력및 캐셔,조제보조 센스,성실성요함 선임자와함게 근무 경력,자격 불요 허리,무릎등 건강할것 1년이상 근무 가능해야함., 주중 8시간근무,토 4시간. 4대보험지급, 퇴직금,중식제공 보수, 근로조건...","약국업무보조 창고 재고 상품관리,처방입력및 캐셔,조제보조 센스,성실성요함 선임자와함게 근무 경력,자격 불요 허리,무릎등 건강할것 1년이상 근무 가능해야함., 주중 8시간근무,토 4시간. 4대보험지급, 퇴직금,중식제공 보수, 근로조건...","약국업무보조, 상품관리,처방입력및, 캐셔,조제보조, 센스,성실성요함, 선임자와함게, 경력,자격, 허리,무릎등, 건강할것, 1년이상, 가능해야함.,, 8시간근무,토, 4시간., 4대보험지급,, 퇴직금,중식제공, 보수,, 근로조건...",인천 남동구 만수동 72-38,37.46048670009657,126.73359963771081
'(H)하이케어'노인장기요양센터,"담당업무 : [신림역 신원시장 인근] 4등급 할머니 - 방문요양 서비스(일상생활지원 등) - 오전 3시간(09:00~12:00), 주 5일 15일 * 시급: 12,600원(주휴/연차 수당 포함)","[신림역 신원시장 인근] 4등급 할머니 - 방문요양 서비스(일상생활지원 등) - 오전 3시간(09:00~12:00), 주 5일 15일","[신림역, 신원시장, 인근], 4등급, 할머니, 방문요양, 서비스(일상생활지원, 3시간(09:00~12:00),, 15일, 시급:, 12,600원(주휴/연차, 포함)",주소 없음,,
행복공감 장애인보호작업장,"담당업무 : 생산 및 판매관리 지원 업무(디자인 작업-명함, 전단, 현수막 출력 등), 기타 시설에서 지정한 업무","생산 및 판매관리 지원 업무(디자인 작업-명함, 전단, 현수막 출력 등), 기타 시설에서 지정한 업무","판매관리, 업무(디자인, 작업-명함,, 전단,, 현수막, 등),, 시설에서, 지정한",강원특별자치도 원주시 무실동 708-9,37.324893764848376,127.92571521097605
파주해가빛시니어센터,"담당업무 : 1. 업무 내용 -3등급 여자어르신 -신체활동지원과 가사 및 일상생활지원서비스 2. 근무조건 - 8시~11시(일3시간) -주6일(월요일~토요일, 공휴일포함)","1. 업무 내용 -3등급 여자어르신 -신체활동지원과 가사 및 일상생활지원서비스 2. 근무조건 - 8시~11시(일3시간) -주6일(월요일~토요일, 공휴일포함)","-3등급, 여자어르신, -신체활동지원과, 일상생활지원서비스, 근무조건, 8시~11시(일3시간), -주6일(월요일~토요일,, 공휴일포함)",경기 파주시 교하동 439,37.749646131033,126.747140274715
(주)한양에코텍,"담당업무 : ▶ 직 무 : 생산직 ▷ 자격요건 : 신입가능, 유혐자 우대 ▷ 근로조건 : 주 5일 근무 / (평일) 08:30~18:00 ▶ 급여 : 월급 220만원 이상 ▶ 기타사항 : 통근버스(문양역 통근버스 운행), 중식제공 ▶ 제출서류 ...","▶ 직 무 : 생산직 ▷ 자격요건 : 신입가능, 유혐자 우대 ▷ 근로조건 : 주 5일 근무 / (평일) 08:30~18:00 ▶ 급여 : 월급 220만원 이상 ▶ 기타사항 : 통근버스(문양역 통근버스 운행), 중식제공 ▶ 제출서류 ...","생산직, 자격요건, 신입가능,, 유혐자, 근로조건, (평일), 08:30~18:00, 220만원, 기타사항, 통근버스(문양역, 통근버스, 운행),, 중식제공, 제출서류, ...",경북 성주군 선남면 선원리 559-1,35.8722540592621,128.37226659239
